id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
1301	I caught a bell cricket! I don't know the face... but the name sure rings a bell!				rings a bell	homographic	['familiar', 'recollection', 'memory', 'recognition', 'cognition', 'awareness']	['chime', 'clapper', 'resonance', 'instrument', 'vibration', 'sound']
1302	I caught a brown cicada! I hope it's not afraid-a!				afraid-a	homophonic	['scared', 'fearful', 'frightened', 'terrified', 'anxious', 'panicked']	['cicada', 'insect', 'bug', 'wings', 'summer', 'buzz']
1303	I caught a brown cicada! Now it probably feels blue, cicada.				blue, cicada	homophonic	['sad', 'gloomy', 'melancholy', 'depressed', 'unhappy', 'sorrowful']	['bleu cicada', 'insect', 'bug', 'exoskeleton', 'hemiptera', 'periodical']
1304	I caught a centipede! 99 more and I'll have a dollarpede!				dollarpede	homophonic	['insect', 'arthropod', 'legs', 'segment', 'creature', 'crawling']	['currency', 'money', 'finance', 'hundred', 'cents', 'value']
1305	I caught a centipede! Impede the centipede!				impede	homophonic	['hinder', 'block', 'delay', 'obstruct', 'stop', 'thwart']	['arthropod', 'insect', 'legs', 'segment', 'creature', 'insecticide']
1306	I caught a citrus long-horned beetle! Orange you happy for me?				Orange	homophonic	['citrus', 'fruit', 'peel', 'zest', 'segment', 'vitamin']	"[""Aren't"", 'interrogative', 'negative', 'contraction', 'expectant', 'query']"
1307	I caught a common bluebottle! I'll put it in a rare green jar!				bluebottle	homographic	['insect', 'fly', 'wings', 'thorax', 'antenna', 'haltere']	['vessel', 'container', 'glass', 'receptacle', 'flask', 'storage']
1308	I caught a common butterfly! They often flutter by!				butterfly	homophonic	['insect', 'wings', 'lepidoptera', 'nectar', 'antenna', 'thorax']	['flutter', 'by', 'motion', 'flight', 'passing', 'nearby']
1309	I caught a cricket! That's the ticket!				ticket	homographic	['receipt', 'voucher', 'slip', 'admittance', 'pass', 'admission']	['ideal', 'correct', 'appropriate', 'solution', 'strategy', 'requirement']
1310	I caught a damselfly! Now it's a damselfly in distress!				damselfly	homographic	['insect', 'odonata', 'wings', 'thorax', 'nature', 'predator']	['maiden', 'lady', 'noblewoman', 'medieval', 'damsel', 'captive']
1311	I caught a darner dragonfly! Darn right I did!				darn	homographic	['insect', 'dragonfly', 'odonata', 'wing', 'thorax', 'antenna']	['emphasis', 'assertion', 'interjection', 'curse', 'euphemism', 'exclamation']
1312	I caught a darner dragonfly! I got darn lucky!				darn	homographic	['insect', 'dragonfly', 'aeshnidae', 'wings', 'needle', 'thorax']	['interjection', 'mild', 'oath', 'euphemism', 'damn', 'cursing']
1313	I caught a darner dragonfly! It better watch its mouth!				darner	homographic	['dragonfly', 'insect', 'Anax', 'wings', 'Aeshnidae', 'predator']	['mender', 'sewing', 'needle', 'thread', 'repair', 'swearer']
1314	I caught a darner dragonfly. It's darn cute!				darn	homographic	['dragonfly', 'insect', 'wing', 'nature', 'biology', 'genus']	['very', 'mild', 'emphatic', 'adverb', 'extreme', 'exclamation']
1315	I caught a diving beetle! I give it a perfect 10!				diving	homographic	['insect', 'aquatic', 'coleoptera', 'submerge', 'swim', 'habitat']	['sport', 'score', 'acrobatics', 'competition', 'platform', 'judging']
1316	I caught a diving beetle! It's like I have sonar or something!				sonar	homophonic	['navigation', 'echolocation', 'sound', 'radar', 'frequency', 'detection']	['so', 'near', 'close', 'distance', 'location', 'proximity']
1317	I caught a diving beetle! Now I'm making a splash!				splash	homographic	['water', 'droplets', 'ripples', 'liquid', 'immersion', 'impact']	['impression', 'attention', 'impact', 'sensation', 'success', 'popularity']
1318	I caught a drone beetle! Shouldn't you have more propellers?				drone	homographic	['insect', 'beetle', 'stingless', 'bee', 'male', 'organism']	['aircraft', 'propeller', 'unmanned', 'rotor', 'flying', 'technology']
1319	I caught an Atlas moth! I bet it never gets lost!				Atlas	homographic	['insect', 'lepidoptera', 'wings', 'Attacus', 'antenna', 'cocoon']	['cartography', 'map', 'navigation', 'geography', 'latitude', 'directions']
1320	I caught an agrias butterfly! I guess this one agreed with me!				agrias	homophonic	['butterfly', 'insect', 'nymphalidae', 'tropical', 'genus', 'wings']	['agreed', 'concur', 'consent', 'harmony', 'unanimous', 'settled']
1321	I caught an ant! Ant ant ant ant! I am redund-ant!				redundant	homophonic	['excessive', 'repetitive', 'surplus', 'superfluous', 'unnecessary', 'duplicate']	['insect', 'formicidae', 'colony', 'worker', 'antenna', 'arthropod']
1322	I caught an ant! Ant misbehavin'!				Ant	homophonic	['insect', 'colony', 'thorax', 'exoskeleton', 'formicidae', 'worker']	['complaining', 'grumbling', 'negative', 'dissatisfied', 'unhappy', 'vocalizing']
1323	I caught an ant! I'm exuber-ant!				exuber-ant	homophonic	['insect', 'colony', 'worker', 'mandibles', 'arthropod', 'antenna']	['joyous', 'excited', 'cheerful', 'energetic', 'elated', 'jubilant']
1324	I caught an ant! My uncle will be so happy!				ant	homophonic	['insect', 'colony', 'exoskeleton', 'six-legged', 'formicary', 'thorax']	['aunt', 'relative', 'family', 'kinship', 'sister', 'matriarch']
1325	I caught an earth-boring dung beetle! It's not boring at all!				boring	homographic	['drilling', 'tunneling', 'digging', 'excavating', 'penetrating', 'piercing']	['dull', 'uninteresting', 'monotonous', 'tedious', 'tiresome', 'dry']
