id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
101	"""The sun is rising,"" he mourned."				rising	homophonic	['dawn', 'ascension', 'horizon', 'morning', 'orbit', 'zenith']	['son', 'child', 'heir', 'descendant', 'progeny', 'offspring']
102	"""There's room for one more,"" he admitted."				admitted	homographic	['confess', 'acknowledge', 'declare', 'reveal', 'disclose']	['enter', 'access', 'capacity', 'reception', 'enrollment', 'allowance']
103	"""There, there,"" was his pat answer."				pat	homographic	['touch', 'stroke', 'hand', 'tap', 'physical', 'caress']	['glib', 'cliché', 'rehearsed', 'automatic', 'facile', 'trite']
104	"""These bit patterns will be more readable in groups of 8,"" he said bitingly."				bitingly	homographic	['sarcastic', 'sharp', 'caustic', 'hostile', 'acerbic']	['binary', 'digital', 'computing', 'data', 'units', 'octets']
105	"""This food tastes of plutonium,"" he said glowingly."				glowingly	homographic	['enthusiastic', 'praise', 'compliment', 'positive', 'approval']	['radioactive', 'luminescent', 'radiation', 'isotope', 'nuclear', 'light']
106	"""This is where I keep my arrows,"" he said quiveringly."				quiveringly	homographic	['trembling', 'shaking', 'vibrating', 'fearful', 'unsteady', 'shuddering']	['arrow', 'case', 'archery', 'container', 'fletching', 'bowman']
107	"""This looks like the fruit of the blackthorn,"" he said slowly."				blackthorn	homographic	['sloe', 'shrub', 'berry', 'drupe', 'prunus', 'botany']	['dark', 'spike', 'spine', 'prickle', 'shadow', 'sharp']
108	"""This movie will be very popular,"" he projected."				projected	homographic	['predict', 'forecast', 'estimate', 'extrapolate', 'anticipate']	['screen', 'lens', 'light', 'display', 'film', 'beam']
109	"""This salad dressing has too much vinegar,"" he said acidly."				acidly	homographic	['vinegar', 'sour', 'chemical', 'liquid', 'pH', 'tart']	['sarcastic', 'bitter', 'harsh', 'sharp', 'caustic', 'hostile']
110	"""This steamroller is amazing,"" he said flatteringly."				flatteringly	homographic	['complimentary', 'praising', 'fawning', 'admiring', 'insincere', 'obsequious']	['leveling', 'smoothing', 'compressing', 'crushing', 'horizontal', 'planar']
111	"""Use your own toothbrush!"" he bristled."				bristled	homographic	['hair', 'stiff', 'brush', 'wire', 'coarse', 'fiber']	['agitated', 'anger', 'offense', 'resentment', 'fume', 'irritated']
112	"""Waiter, there's a fly in my soup!"" ""Force of habit, sir, the chef used to be a tailor."""				fly	homographic	['insect', 'pest', 'wings', 'diptera', 'housefly', 'buzz']	['zipper', 'trousers', 'fastener', 'clothing', 'garment', 'pants']
113	"""We have no oranges,"" he said fruitlessly."				fruitlessly	homographic	['product', 'harvest', 'citrus', 'yield', 'produce', 'agriculture']	['futile', 'unsuccessful', 'ineffective', 'vain', 'worthless', 'useless']
114	"""What's a wide-angle lens?"" he asked obtusely."				obtusely	homographic	['angle', 'geometry', 'degree', 'mathematics', 'wide', 'vertex']	['stupid', 'dull', 'slow', 'uncomprehending', 'insensitive', 'ignorant']
115	"""Where shall I plant these water lilies?"" he pondered."				pondered	homophonic	['thought', 'contemplated', 'reflected', 'meditated', 'mused', 'deliberated']	['pond', 'water', 'aquatic', 'basin', 'lake', 'meres']
116	"""Who's your favorite operatic tenor?"" he asked placidly."				placidly	homophonic	['calmly', 'serene', 'peaceful', 'quiet', 'tranquil']	['Placido', 'Domingo', 'singer', 'opera', 'vocalist']
117	"""Why is this telephone flex always tangled?"" he asked coyly."				coyly	homophonic	['shyly', 'modest', 'demure', 'flirtatious', 'timid', 'bashful']	['coil', 'spiral', 'twist', 'winding', 'loop', 'cable']
118	"""Why shouldn't I stir my coffee with a ballpoint pen?"" he bickered."				bickered	homophonic	['argued', 'quarreled', 'disputed', 'clashed', 'shouted']	['Bic', 'pen', 'ink', 'stationery', 'plastic', 'writer']
119	"""Would anyone like some Parmesan?"" he asked gratingly."				gratingly	homographic	['cheese', 'shred', 'rasp', 'kitchen', 'metal', 'friction']	['voice', 'irritating', 'harsh', 'annoying', 'sound', 'unpleasant']
120	"""Would you like some soda?"" he asked caustically."				caustically	homographic	['sarcastic', 'critical', 'biting', 'scathing', 'sharp', 'abrasive']	['chemical', 'corrosive', 'alkaline', 'burning', 'acidic', 'reactive']
121	"""You resemble a goat,"" he said satirically."				satirically	homophonic	['irony', 'parody', 'ridicule', 'sarcasm', 'mockery', 'witticism']	['satyr', 'goat', 'mythology', 'nymph', 'forest', 'faun']
122	"""Another plate of seafood for me!"" he clamored."				clamored	homophonic	['shouted', 'yelled', 'noisy', 'outcry', 'demanded', 'uproar']	['clam', 'mollusk', 'shellfish', 'seafood', 'ocean', 'bivalve']
123	"""Another work week begins,"" he said mundanely."				mundanely	homophonic	['routine', 'ordinary', 'boring', 'monotonous', 'commonplace', 'tedious']	['Monday', 'weekday', 'weekly', 'calendar', 'schedule', 'morning']
124	"""Because"" is a word to the whys."				whys	homophonic	['question', 'reason', 'query', 'inquiry', 'cause', 'explanation']	['wisdom', 'intellect', 'judicious', 'sagacious', 'elder', 'learned']
125	"""Do you buy and sell stolen goods?"" he asked offensively."				offensively	homographic	['rudely', 'insulting', 'hostile', 'arrogant', 'impolite']	['fences', 'trade', 'theft', 'merchandise', 'dealing']
126	"""Give me a haircut,"" he said barbarously."				barbarously	homographic	['barber', 'salon', 'hairstylist', 'clippers', 'shave', 'trim']	['cruelly', 'savage', 'viciously', 'brutal', 'uncivilized', 'harsh']
127	"""Here's your allowance for the next two weeks,"" he advanced."				advanced	homographic	['payment', 'loan', 'credit', 'funds', 'prepayment']	['spoke', 'remarked', 'uttered', 'moved', 'proposed']
128	"""I can no longer hear anything,"" he said deftly."				deftly	homophonic	['skillful', 'nimble', 'expert', 'adept', 'clever', 'quick']	['deafly', 'unhearing', 'silent', 'ear', 'soundless', 'mute']
129	"""I can't march any more!"" the soldier called haltingly."				haltingly	homographic	['stuttering', 'hesitant', 'fragmented', 'broken', 'stumbling', 'staccato']	['stopping', 'ceasing', 'stationary', 'limping', 'paused', 'concluding']
130	"""I find you guilty,"" said the judge with conviction."				conviction	homographic	['verdict', 'sentence', 'judgment', 'guilt', 'prison', 'felony']	['certainty', 'belief', 'confidence', 'assurance', 'faith', 'passion']
131	"""I have to sing a run of eighth notes,"" he said quaveringly."				quaveringly	homographic	['trembling', 'shaking', 'unsteady', 'vibrating', 'fearful']	['quaver', 'rhythm', 'notation', 'eighth', 'musical', 'tempo']
132	"""I invested in a hi-tech startup,"" he ventured."				ventured	homographic	['capital', 'equity', 'investment', 'risk', 'finance', 'funding']	['spoke', 'remarked', 'uttered', 'voiced', 'stated', 'shared']
133	"""I just came in through the door,"" he said, entranced."				entranced	homographic	['doorway', 'threshold', 'portal', 'entry', 'passage']	['hypnotized', 'spellbound', 'captivate', 'fascinated', 'mesmerized', 'rapt']
134	"""I love hot dogs,"" he said with relish."				relish	homographic	['condiment', 'pickle', 'mustard', 'topping', 'sauce', 'cucumber']	['enjoyment', 'enthusiasm', 'delight', 'savor', 'appreciation', 'zest']
135	"""I need an injection,"" he pleaded in vain."				vain	homophonic	['futile', 'unsuccessful', 'useless', 'thwarted', 'hopeless']	['vein', 'artery', 'vessel', 'needle', 'blood', 'intravenous']
136	"""I think I'll use a different font,"" he said boldly."				boldly	homographic	['courageously', 'fearless', 'daring', 'brave', 'valiant', 'audacious']	['typeface', 'heavy', 'thick', 'weighty', 'printing', 'dark']
137	"""I want a motorized bicycle,"" he moped."				moped	homographic	['pouted', 'sulked', 'gloomed', 'unhappy', 'dejected']	['scooter', 'motorbike', 'engine', 'cycle', 'pedal']
138	"""I will now demonstrate how to dissect a sheep,"" he delivered."				delivered	homographic	['spoke', 'announced', 'stated', 'vocalized', 'declared']	['sheep', 'lamb', 'birth', 'neonate', 'obstetrics', 'offspring']
139	"""I won't buy a circuit breaker,"" he refused."				refused	homographic	['declined', 'rejected', 'denied', 'vetoed', 'objected']	['re-fused', 'electricity', 'wiring', 'circuit', 'component', 'repaired']
140	"""I wonder where the next character is going to appear,"" he said with a cursory glance."				cursory	homophonic	['hasty', 'superficial', 'quick', 'brief', 'careless', 'rapid']	['cursor', 'screen', 'indicator', 'pointer', 'computing', 'interface']
