id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
2201	Never lie to an x-ray technician. They can see right through you.				see right through you	homographic	['radiation', 'skeleton', 'imaging', 'anatomy', 'radiograph', 'transparent']	['dishonesty', 'deception', 'truth', 'insight', 'detect', 'motive']
2202	New legislation forbids anyone but Santa's family dressing up as him, and you must be named in the related clauses.				clauses	homophonic	['Santa', 'Christmas', 'Kris', 'Kringle', 'St', 'Nick']	['legal', 'contract', 'provision', 'document', 'law', 'stipulation']
2203	New lightbulb invented? Enlighten me.				enlighten	homographic	['inform', 'educate', 'explain', 'clarify', 'teach', 'knowledge']	['illumination', 'brightness', 'luminescence', 'radiance', 'electricity', 'glow']
2204	News of a coming flood was leaked.				leaked	homographic	['disclosed', 'revealed', 'news', 'secret', 'exposed', 'broadcast']	['spilled', 'liquid', 'water', 'drip', 'trickle', 'flood']
2205	Nexen. Next century tire.				Nexen	homophonic	['brand', 'corporation', 'logo', 'manufacturer', 'rubber', 'automotive']	['next', 'future', 'century', 'upcoming', 'forward', 'modern']
2206	Nice looking glass! he said reflectively.				reflectively	homographic	['thoughtful', 'contemplative', 'pensive', 'meditative', 'deliberate', 'mindful']	['mirroring', 'specular', 'optical', 'rebounding', 'shimmering', 'glinting']
2207	No bungee cords, but we encourage leaps of faith.				leaps	homographic	['jump', 'spring', 'vault', 'bound', 'height', 'descend']	['belief', 'spirituality', 'conviction', 'trust', 'religion', 'intuition']
2208	No leak is a good leak.				leak	homophonic	['puncture', 'water', 'plumbing', 'hole', 'seepage', 'spill']	['leek', 'vegetable', 'onion', 'allium', 'culinary', 'green']
2209	No matter how much you push the envelope, it'll still be stationery.				stationery	homophonic	['paper', 'envelopes', 'writing', 'office', 'supplies', 'letter']	['immobile', 'fixed', 'unmoving', 'stagnant', 'constant', 'static']
2210	No one chills out in the fires of hell.				chills out	homographic	['relax', 'unwind', 'calm', 'leisure', 'peaceful']	['cold', 'freeze', 'ice', 'frost', 'temperature']
2211	No such luck this time, Worthy... or should I say, un-Worthy?				un-Worthy	homographic	['surname', 'name', 'person', 'individual', 'identity']	['useless', 'valueless', 'shameful', 'undeserving', 'inferior', 'despicable']
2212	Nobel got a big bang out of it.				big bang	homographic	['explosion', 'dynamite', 'detonation', 'blast', 'combustion', 'nitroglycerin']	['enjoyment', 'excitement', 'pleasure', 'thrill', 'satisfaction', 'delight']
2213	Nobody listens to Bugs Bunny, its all haresay.				haresay	homophonic	['rabbit', 'bunny', 'mammal', 'ears', 'cottontail', 'burrow']	['rumor', 'gossip', 'testimony', 'hearsay', 'talk', 'report']
2214	Noteworthy musicians are very composed.				composed	homographic	['calm', 'serene', 'collected', 'tranquil', 'poised', 'unflappable']	['written', 'scored', 'arranged', 'orchestrated', 'notated', 'authored']
2215	Nothing can compare to picnicking on a French hillside and savoring the bries.				bries	homophonic	['cheese', 'creamy', 'rind', 'dairy', 'soft', 'mild']	['wind', 'gust', 'air', 'weather', 'gentle', 'draft']
2216	Notice in a field: The farmer allows walkers to cross the field for free, but the bull charges.				charges	homographic	['payment', 'fee', 'price', 'cost', 'toll', 'billing']	['attack', 'rush', 'sprint', 'assault', 'lunge', 'gallop']
2217	Now that they allow us to wear jeans at the office everyday, I am no longer a slacker.				slacker	homographic	['lazy', 'unproductive', 'procrastinator', 'idle', 'underachiever', 'lethargic']	['slacks', 'trousers', 'pants', 'clothing', 'fit', 'waistband']
2218	No... It's impossachievable...				impossachievable	homophonic	['impossible', 'futile', 'unobtainable', 'hopeless', 'unfeasible', 'stymied']	['achievable', 'attainable', 'feasible', 'success', 'accomplishment', 'victory']
