id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
201	A: I knew that by not concealing myself, I would be putting pressure on the thief. B: (Looks like the thief was the one applying pressure... On your pidgeony head, that is.)				pressure	homographic	['influence', 'persuasion', 'coercion', 'stress', 'urgency', 'demand']	['force', 'weight', 'compression', 'impact', 'burden', 'gravity']
202	"A: Mr. Edgeworth, please find out more about your witness, Ms. Windy... what was her name? B: Something ""Oldbag,"" Your Honor. A: Then the prosecution will look further into this Oldbag before we continue!"				Oldbag	homographic	['surname', 'name', 'identity', 'identification', 'witness']	['insult', 'elderly', 'woman', 'crone', 'hag', 'unpleasant']
203	A: Take some more tea. B: I've had nothing yet, so I can't take more. A: You mean you can't take LESS: it's very easy to take MORE than nothing.				more	homographic	['further', 'additional', 'extra', 'added', 'supplementary']	['greater', 'exceeding', 'larger', 'increased', 'superior']
204	A: There's something suspicious here, and I'm going to get to the bottom of it! B: I think you've sunken quite low enough already.				bottom	homographic	['truth', 'origin', 'clue', 'solution', 'core', 'basis']	['depth', 'seabed', 'floor', 'underneath', 'lowest', 'base']
205	A: What you said just right now was quite... revealing. B: Revealing? Oooh, you'd like that, wouldn't you. Naughty Mr. Lawyer...				revealing	homographic	['disclosure', 'confession', 'insightful', 'truth', 'indicative', 'discovery']	['exposure', 'undressed', 'naked', 'scanty', 'clothing', 'erotic']
206	A Cajun restaurant made all their sauce on one day for the week. The cook roux'ed the day.				roux'ed	homophonic	['flour', 'butter', 'thickening', 'cooking', 'base', 'sauce']	['regret', 'sorrow', 'bitterness', 'remorse', 'lament', 'grief']
207	A Maitre'D is more than just a door belle.				belle	homophonic	['woman', 'beauty', 'elegant', 'feminine', 'attractive']	['chime', 'ringer', 'brass', 'clapper', 'resonance']
208	"A Roman walks into a bar and raises 2 fingers and says to the bartender... ""Five beers, please."""				2	homographic	['digits', 'fingers', 'duo', 'couple', 'count', 'decimal']	['Roman', 'numeral', 'five', 'quinary', 'Latin', 'victory']
209	"A South American element in ""The Princess Bride""? Incan-ceivable!"				Incan-ceivable	homophonic	['Inca', 'Andes', 'Peru', 'Quechua', 'empire', 'indigenous']	['inconceivable', 'impossible', 'unbelievable', 'unthinkable', 'absurd', 'fictional']
210	A Tsar is born-The Economist-26/10/17				Tsar	homophonic	['Russia', 'monarch', 'emperor', 'autocrat', 'sovereign', 'dynasty']	['star', 'astronomy', 'celebrity', 'stardom', 'galaxy', 'stellar']
211	A backwards poet writes inverse.				inverse	homophonic	['verse', 'stanza', 'rhyme', 'poetry', 'meter']	['reverse', 'backward', 'opposite', 'inverted', 'contrary']
212	"A bacteria walked into a bar and the bartender said, ""We don't serve bacteria in this place."" The bacteria said, ""But I work here, I'm staph."""				staph	homophonic	['staphylococcus', 'microbe', 'infection', 'pathogen', 'bacterium', 'organism']	['personnel', 'employees', 'workforce', 'labor', 'colleagues', 'officer']
213	"A bacteria walked into a bar and the bartender said, ""We don't serve bacteria in this place."" The bacteria said, ""But I work here, I'm staph."""				staph	homophonic	['employee', 'personnel', 'team', 'workforce', 'officer', 'clerk']	['Staphylococcus', 'pathogen', 'infection', 'microbe', 'organism', 'disease']
214	A baker always put too much flour in his bread because he was a gluten for punishment.				gluten	homophonic	['protein', 'wheat', 'flour', 'dough', 'barley', 'baking']	['glutton', 'excess', 'overindulgence', 'appetite', 'greed', 'consumption']
215	A baker stopped making donuts after he got tired of the hole thing.				hole	homophonic	['donut', 'opening', 'circle', 'void', 'cavity', 'center']	['whole', 'entire', 'complete', 'total', 'comprehensive', 'full']
216	A balding man and his hair are soon parted.				parted	homographic	['separation', 'detachment', 'loss', 'divided', 'gone', 'removed']	['comb', 'scalp', 'haircut', 'division', 'section', 'line']
217	A band of teenagers cruised past my neighbor's house and pelted it with rotten tomatoes. Police described it as a drive-by fruiting.				drive-by fruiting	homophonic	['gang', 'shooting', 'violence', 'crime', 'vehicle', 'drive-by']	['tomato', 'produce', 'pelt', 'rotten', 'citrus', 'harvest']
218	A bank manager who was also a high jumper spent most of his time in the vault.				vault	homographic	['safe', 'money', 'lock', 'steel', 'chamber', 'security']	['jump', 'leap', 'hurdle', 'pole', 'athlete', 'bound']
219	A baseball pitcher asked if he had a good curve ball, but wanted a straight answer.				straight	homographic	['direct', 'honest', 'frank', 'truthful', 'sincere']	['linear', 'unbent', 'flat', 'undeviating', 'vertical', 'aligned']
220	A baseball player can sell himself to a new team if he has a good pitch.				pitch	homographic	['baseball', 'throw', 'fastball', 'strikes', 'mound', 'curveball']	['marketing', 'sales', 'proposal', 'presentation', 'persuasion', 'promotion']
