id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
1001	For class schedules Yoga instructors are flexible.				flexible	homographic	['limber', 'stretching', 'agile', 'elastic', 'supple', 'pliant']	['adaptable', 'versatile', 'compromising', 'variable', 'adjustable', 'optional']
1002	For every 45 I collected, I would write down the song and the artist so I could keep records.				records	homographic	['vinyl', 'disc', 'album', 'phonograph', 'grooves', 'analog']	['data', 'log', 'ledger', 'documentation', 'archives', 'list']
1003	For fast relief take two tablets. The ten commandments				tablets	homographic	['medicine', 'pill', 'dose', 'capsule', 'pharmacy', 'remedy']	['stone', 'inscription', 'monument', 'carving', 'slab', 'commandments']
1004	For greeting card companies their fate is in the cards.				cards	homographic	['greeting', 'paper', 'envelope', 'stationery', 'message', 'holiday']	['destiny', 'fortune', 'future', 'divination', 'luck', 'tarot']
1005	For insomnia move to the edge of the bed and you'll soon drop off.				drop off	homographic	['sleep', 'slumber', 'doze', 'drowse', 'nod', 'unconscious']	['fall', 'plummet', 'descend', 'tumble', 'gravity', 'edge']
1006	For meat some people eat lamb and mutton else.				mutton	homophonic	['sheep', 'meat', 'flesh', 'cooking', 'roast', 'livestock']	['nothing', 'naught', 'zero', 'void', 'scant', 'empty']
1007	For people who do not go with the times.				times	homographic	['period', 'era', 'generation', 'modernity', 'contemporary', 'current']	['clock', 'calendar', 'chronology', 'measurement', 'interval', 'duration']
1008	For sparkling results.				sparkling	homographic	['clean', 'shimmering', 'bright', 'radiant', 'spotless', 'gleaming']	['carbonated', 'effervescent', 'bubbly', 'fizzing', 'water', 'beverage']
1009	For summer vacation, I decided to go to north-eastern Spain and Basque in the sunshine.				Basque	homophonic	['Spain', 'region', 'Bilbao', 'Pyrenees', 'culture', 'Europe']	['sunbathe', 'warmth', 'recline', 'tan', 'lounge', 'radiance']
1010	For that purrfect name.				purrfect	homophonic	['cat', 'feline', 'kitten', 'meow', 'whiskers', 'mammal']	['flawless', 'ideal', 'excellent', 'complete', 'standard', 'exact']
1011	For the lighter side of you.				lighter	homographic	['weight', 'buoyant', 'delicate', 'thin', 'portable', 'slender']	['glow', 'brightness', 'luminous', 'color', 'radiant', 'shining']
1012	For the office drunk: He generally found him loaded with work to do.				loaded	homographic	['intoxicated', 'drunk', 'inebriated', 'tipsy', 'wasted', 'alcohol']	['burdened', 'full', 'saturated', 'overwhelmed', 'occupied', 'busy']
