id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
1	I want to be cremated as it is my last hope for a smoking hot body.				smoking hot	homographic	['burning', 'charred', 'vapor', 'ash', 'fire', 'incinerate']	['attractive', 'beautiful', 'stunning', 'sexy', 'gorgeous', 'handsome']
2	To the guy who invented zero, thanks for nothing.				nothing	homographic	['zero', 'cipher', 'digit', 'naught', 'null', 'void']	['useless', 'worthless', 'trivial', 'insignificant', 'empty', 'trifle']
3	"""(The windbag... speechless. This has got to be a first.)"""				first	homographic	['original', 'initial', 'primary', 'earliest', 'starting']	['occurrence', 'unprecedented', 'novelty', 'milestone', 'rarity', 'event']
4	"""A good [deed] is never lost. Character is [property], it is the noblest of possession."""				deed	homographic	['action', 'act', 'execution', 'feat', 'effort', 'performance']	['document', 'contract', 'title', 'instrument', 'record', 'conveyance']
5	"""Am I so round with you as you with me, That like a football you do spurn me thus? You spurn me hence, and he will spurn me hither. If I last in this service, you must case me in leather."""				round	homographic	['candid', 'blunt', 'direct', 'honest', 'plain', 'forthright']	['circular', 'spherical', 'curved', 'globular', 'rotund', 'spherical']
6	"""Are you drinking again?"" ""No, it's just tea."" ""What kind of tea?"" ""Tea-quila."""				tea-quila	homophonic	['beverage', 'leaf', 'steep', 'kettle', 'herbal', 'infusion']	['alcohol', 'agave', 'spirit', 'shot', 'liquor', 'mexico']
7	"""Before she had this fit"" You never had fits, my dear, I think? Then the words don't fit you."				fit	homographic	['seizure', 'convulsion', 'paroxysm', 'attack', 'outbreak', 'agitation']	['suit', 'match', 'appropriate', 'adapted', 'proper', 'tailored']
8	"""Dad, I'm hungry."" Hello, Hungry. I'm Dad."				Hungry	homographic	['starving', 'appetite', 'empty', 'food', 'eating', 'famished']	['name', 'proper', 'noun', 'identity', 'title', 'appellation']
9	"""Dost thou hear?"" ""Your tale, sir, would cure deafness."""				deafness	homographic	['ear', 'auditory', 'hearing', 'sound', 'silence', 'sensory']	['boredom', 'attention', 'dullness', 'tedious', 'monotony', 'disinterest']
10	"""I think it be thine, indeed; for thou liest in't"" ""You lie out on't, sir, and therefore 'tis not yours. For my part, I do not 'lie' in't, and yet it is mine."" Thou dost 'lie' in't, to be in't and say it is thine. ""'Tis for the dead, not for the quick; therefore thou liest."" ""'Tis a 'quick' lie, sir; 'twill away again from me to you."""				lie	homographic	['recline', 'rest', 'situate', 'occupy', 'posture', 'dwell']	['deceive', 'falsify', 'mislead', 'fib', 'untruth', 'fabricate']
11	"""I'll call you later."" Don't call me later, call me Dad."				call	homographic	['telephone', 'contact', 'dial', 'ring', 'notify', 'communicate']	['name', 'address', 'title', 'label', 'designate', 'identify']
12	"""If the skin were parchment and the blows you gave were ink, Your own handwriting would tell you what I think."""				handwriting	homographic	['script', 'calligraphy', 'penmanship', 'ink', 'manuscript', 'signature']	['scars', 'bruises', 'wounds', 'strikes', 'marks', 'evidence']
13	"""Let me get this straight, old bag! Er, Ms. Oldbag!"""				Oldbag	homographic	['insult', 'woman', 'elderly', 'shrew', 'disrespectful', 'hag']	['surname', 'proper', 'noun', 'identity', 'name', 'title']
14	"""My lord, you must tell us where the body is and go with us to the king."" ""The body is with the king, but the king is not with the body. The king is a thing..."" ""A thing, my lord?"" ""Of nothing."""				king	homographic	['sovereign', 'monarch', 'individual', 'person', 'ruler', 'human']	['authority', 'office', 'institution', 'state', 'concept', 'title']
15	"""Now Hamlet, where's Polonius?"" ""At supper."" ""At supper? Where?"" ""Not where he eats, but where he is eaten"""				supper	homographic	['meal', 'dining', 'food', 'evening', 'consumption']	['carrion', 'maggots', 'worms', 'decomposition', 'corpse', 'decay']
16	"""Orfeo ed Euridice"" is one hell of a show"				hell	homographic	['underworld', 'hades', 'inferno', 'damnation', 'abyss', 'mythology']	['remarkable', 'intense', 'extraordinary', 'impressive', 'powerful', 'slang']
17	"""So what do you do?"" ""Nothing fancy, just been able to put the food on the table."" ""Okay, but what's your profession?"" ""Waiter."""				put the food on the table	homographic	['provider', 'income', 'support', 'wages', 'livelihood', 'sustenance']	['waiter', 'serving', 'restaurant', 'tray', 'dining', 'hospitality']
18	"""That's seven-""teen."" See? I'm a teen!"""				teen	homographic	['number', 'suffix', 'seventeen', 'integer', 'count', 'digit']	['adolescent', 'youth', 'student', 'minor', 'young', 'puberty']
19	"""Wait! I'm a talking tree!"" ""And you will dialogue."""				dialogue	homophonic	['conversation', 'speech', 'talk', 'discussion', 'interaction']	['die', 'log', 'timber', 'wood', 'death', 'lumber']
20	"""What are your plans for today?"" ""Me and a friend of mine are going to buy some glasses."" ""And after that?"" ""And after that we'll see."""				see	homographic	['future', 'decide', 'plan', 'wait', 'eventual']	['vision', 'sight', 'eyes', 'clarity', 'optics', 'look']
21	"""What's the difference between a piano, a tuna and glue? You can tune a piano but you can't piano a tuna."" ""What about the glue?"" ""Everyone gets stuck on that"""				stuck	homographic	['adhesive', 'bonded', 'trapped', 'clinging', 'fixed', 'immobile']	['confused', 'puzzled', 'baffled', 'hesitant', 'stumped', 'uncertain']
22	"""Where is the thousand marks thou hadst of me?"" ""I have some marks of yours upon my pate, Some of my mistress' marks upon my shoulders, But not a thousand marks between you both. If I should pay your Worship those again, Perchance you will not bear them patiently."""				marks	homographic	['currency', 'coins', 'money', 'tender', 'payment', 'wealth']	['bruises', 'scars', 'wounds', 'blows', 'welts', 'injuries']
23	"""Yes she did. She saw me and flew the nest like the guilty bird she is."""				flew	homophonic	['flight', 'wings', 'soar', 'avian', 'glide', 'airborne']	['flee', 'escape', 'depart', 'exit', 'abscond', 'retreat']
24	""""" he said blankly."				blankly	homographic	['empty', 'void', 'unfilled', 'vacant', 'clear', 'bare']	['expressionless', 'emotionless', 'speechless', 'puzzled', 'dazed', 'vacuous']
25	"""3.14159265,"" he said piously."				piously	homophonic	['holy', 'devout', 'religious', 'reverent', 'spiritual', 'godly']	['pi', 'mathematical', 'constant', 'geometry', 'circle', 'ratio']
26	"""A dog bit me,"" he said rabidly."				rabidly	homographic	['furious', 'intense', 'violently', 'extreme', 'zealously', 'fanatical']	['hydrophobia', 'saliva', 'infection', 'lyssovirus', 'canine', 'disease']
27	"""Angel dust? Me? Never touch it!"" he snorted."				snorted	homographic	['nasal', 'inhale', 'powder', 'drug', 'cocaine', 'narcotic']	['exhale', 'grunt', 'laugh', 'derisive', 'sound', 'scoff']
28	"""Are you homosexual?"" he queried gaily."				gaily	homographic	['cheerful', 'bright', 'merry', 'joyous', 'vivid', 'festive']	['homosexual', 'queer', 'out', 'proud', 'lgbtq', 'campy']
29	"""Be still my hart"" she murmured, thinking how magnificent and stag-like he was."				hart	homophonic	['deer', 'stag', 'antler', 'buck', 'forest', 'animal']	['cardiac', 'organ', 'emotion', 'pulse', 'blood', 'chest']
30	"""Boy, I wish the elevator were working,"" he said, staring up to the top."				staring	homophonic	['looking', 'gazing', 'vision', 'watching', 'focus', 'observation']	['staircase', 'steps', 'climbing', 'levels', 'ascent', 'risers']
31	"""Boy, that's a bright star,"" he said seriously."				seriously	homophonic	['grave', 'earnest', 'solemn', 'formal', 'sober', 'sincere']	['Sirius', 'constellation', 'Canis', 'Major', 'dog-star', 'celestial']
32	"""Congratulations; you graduated,"" he said diplomatically."				diplomatically	homographic	['diplomat', 'politics', 'tactful', 'ambassador', 'negotiation', 'discreet']	['diploma', 'graduation', 'degree', 'certificate', 'academic', 'credentials']
33	"""Consult an investment broker,"" was his stock answer."				stock	homographic	['shares', 'equity', 'market', 'invest', 'capital', 'finance']	['standard', 'routine', 'cliché', 'rehearsed', 'repetitive', 'conventional']
34	"""Cosign here,"" read the first instruction on the trigonometry placement exam."				cosign	homophonic	['signature', 'endorse', 'guarantor', 'contract', 'witness', 'legal']	['cosine', 'trigonometry', 'function', 'angle', 'triangle', 'ratio']
35	"""Don't add too much water,"" he said with great concentration."				concentration	homographic	['focus', 'attention', 'effort', 'cognition', 'intensity']	['solution', 'density', 'molarity', 'ratio', 'mixture', 'dilution']
36	"""Don't you know my name?"" he asked swiftly."				swiftly	homographic	['Tom', 'Swift', 'character', 'author', 'Victor', 'Appleton']	['fast', 'quick', 'rapid', 'speedy', 'brisk', 'velocity']
37	"""Eating uranium makes me feel funny,"" he said radiantly."				radiantly	homographic	['glowing', 'beaming', 'joyous', 'bright', 'happy', 'luminous']	['radioactive', 'uranium', 'emission', 'isotope', 'fission', 'energy']
38	"""Europe needs more self-restraint,"" he said continently."				continently	homographic	['temperate', 'moderate', 'restraint', 'chaste', 'virtuous', 'controlled']	['geography', 'landmass', 'territory', 'political', 'borders', 'nations']
39	"""For what we are about to receive, may the Lord make us truly thankful,"" he said gracefully."				gracefully	homographic	['poise', 'elegance', 'fluidity', 'refined', 'movement']	['prayer', 'blessing', 'gratitude', 'mealtime', 'benediction']
40	"""Has my magazine arrived?"" he asked periodically."				periodically	homographic	['regularly', 'repeatedly', 'frequently', 'intervals', 'recurring']	['journal', 'publication', 'magazine', 'issue', 'serial', 'glossy']
41	"""Have you seen my collection of ancient Chinese artifacts?"" he asked charmingly."				charmingly	homophonic	['attractive', 'charismatic', 'polite', 'graceful', 'suave', 'captivating']	['ming', 'dynasty', 'porcelain', 'vessel', 'antique', 'ceramic']
42	"""How do you start a model-T Ford without a battery?"" he asked crankily."				crankily	homographic	['irritable', 'grumpy', 'testy', 'annoyed', 'moody', 'cross']	['crank', 'ignition', 'lever', 'manual', 'rotation', 'engine']
43	"""How long will I have to wait for a table?"" he asked without reservation."				reservation	homographic	['booking', 'table', 'restaurant', 'appointment', 'hostess', 'waitlist']	['hesitation', 'doubt', 'skepticism', 'reluctance', 'caution', 'uncertainty']
44	"""I bought myself fifty hamburgers and I've only ten left,"" he said with fortitude."				fortitude	homophonic	['courage', 'bravery', 'endurance', 'resilience', 'strength', 'character']	['forty', 'chewed', 'masticated', 'eaten', 'consumed', 'number']
45	"""I can eat one hundred and forty-four,"" he boasted grossly."				grossly	homographic	['excessive', 'disgusting', 'vulgar', 'crude', 'unpleasant']	['dozen', 'quantity', 'twelve', 'score', 'amount', 'sum']
46	"""I can see through the window,"" he said stiltedly."				stiltedly	homographic	['wooden', 'unnatural', 'formal', 'stiff', 'rigid', 'awkward']	['height', 'poles', 'stilts', 'elevated', 'props', 'tall']
47	"""I can take photographs if I want to!"" he snapped."				snapped	homographic	['camera', 'shutter', 'f-stop', 'lens', 'aperture', 'exposure']	['shout', 'bark', 'retort', 'anger', 'irritation', 'exclaim']
48	"""I chop down trees for a living,"" he said lumberingly."				lumberingly	homographic	['timber', 'wood', 'logging', 'chainsaw', 'forestry']	['clumsy', 'heavy', 'slow', 'awkward', 'ponderous', 'laborious']
49	"""I compliment the company that makes the Macintosh computer,"" he said applauding."				applauding	homographic	['clapping', 'cheering', 'praise', 'ovations', 'approval', 'hands']	['Apple', 'Macintosh', 'computing', 'technology', 'software', 'hardware']
50	"""I couldn't believe there were 527, 986 bees in the swarm!"" he recounted."				recounted	homographic	['narrated', 'told', 'described', 'related', 'spoke', 'detailed']	['tallied', 'totaled', 'calculated', 'numbered', 'summed', 'enumerated']
51	"""I didn't look at all!"" he peeped."				peeped	homographic	['glance', 'look', 'peek', 'spy', 'view', 'watch']	['chirp', 'squeak', 'voice', 'shriek', 'utter', 'sound']
52	"""I have a gift for you,"" he said presently."				presently	homographic	['now', 'moment', 'current', 'instant', 'today', 'immediate']	['gift', 'offering', 'donation', 'souvenir', 'tribute', 'package']
53	"""I have been reading Voltaire,"" he admitted candidly."				candidly	homophonic	['honestly', 'frankly', 'sincerely', 'truthful', 'openly', 'forthrightly']	['Candide', 'literature', 'satire', 'novella', 'Voltaire', 'protagonist']
54	"""I have to check the score on this exam again,"" he remarked."				score	homographic	['grade', 'mark', 'points', 'evaluation', 'result', 'percentage']	['crease', 'scratch', 'notch', 'groove', 'line', 'indentation']
55	"""I have to fix the car,"" he said mechanically."				mechanically	homographic	['engine', 'repair', 'tools', 'automotive', 'wrench', 'operation']	['habitual', 'unthinking', 'monotonous', 'automatic', 'robotic', 'reflexive']
56	"""I have to keep this fire alight,"" he bellowed."				bellowed	homographic	['shouted', 'yelled', 'roared', 'vocalized', 'loud', 'exclaimed']	['bellows', 'fireplace', 'airflow', 'oxygenate', 'stoked', 'combustion']
57	"""I haven't had my photographs developed yet,"" he said negatively."				negatively	homographic	['film', 'exposure', 'darkroom', 'negative', 'reversal', 'inverted']	['pessimistic', 'cynical', 'unhappy', 'dissenting', 'hostile', 'gloomy']
58	"""I know what herb would taste nice with this,"" he said sagely."				sagely	homographic	['wisdom', 'advice', 'philosophical', 'intelligent', 'mentor', 'erudite']	['salvia', 'herb', 'seasoning', 'aromatic', 'culinary', 'botanical']
59	"""I like modern painting,"" he said abstractly."				abstractly	homographic	['art', 'non-representational', 'geometric', 'expressionist', 'style', 'canvas']	['preoccupied', 'distracted', 'vague', 'mindless', 'detached', 'unfocused']
60	"""I like ragged margins,"" he said without justification."				justification	homographic	['alignment', 'typography', 'margin', 'spacing', 'flush', 'text']	['reasoning', 'excuse', 'rationale', 'defense', 'explanation', 'motive']
61	"""I make the armour out of chain links,"" he replied by mail."				mail	homophonic	['post', 'delivery', 'envelope', 'stamp', 'letter', 'courier']	['chainmail', 'armor', 'knight', 'steel', 'protection', 'links']
62	"""I prefer trout to salmon,"" he said officiously."				officiously	homophonic	['authoritative', 'meddlesome', 'formal', 'assertive', 'legal', 'bureaucratic']	['fishy', 'aquatic', 'marine', 'oceanic', 'biological', 'saline']
63	"""I presented my case to the judge,"" he said briefly."				briefly	homographic	['concisely', 'shortly', 'quickly', 'curtly', 'succinctly', 'abruptly']	['legal', 'briefcase', 'litigation', 'lawsuit', 'client', 'portfolio']
64	"""I swallowed some of the glass from that broken window,"" he said painfully."				painfully	homophonic	['agony', 'suffering', 'hurting', 'ache', 'distress', 'soreness']	['pane', 'glass', 'window', 'casement', 'glazing', 'frame']
65	"""I teach at a university,"" he professed."				professed	homographic	['declared', 'affirmed', 'stated', 'announced', 'proclaimed']	['professor', 'academic', 'university', 'faculty', 'lecturer', 'teaching']
66	"""I think I've broken my leg,"" he reported lamely."				lamely	homographic	['injured', 'limping', 'crippled', 'maimed', 'halt', 'disabled']	['weakly', 'unconvincing', 'feeble', 'pathetic', 'ineffectual', 'flimsy']
67	"""I told you not to ride that horse,"" he nagged."				nagged	homographic	['complained', 'scolded', 'pestered', 'annoyed', 'reminded', 'irritated']	['horse', 'equine', 'mare', 'stallion', 'beast', 'mount']
68	"""I was the first to climb Mount Everest,"" he said hilariously."				hilariously	homophonic	['funny', 'amusing', 'laughter', 'jovial', 'comical', 'humorous']	['Hillary', 'mountaineer', 'summit', 'climb', 'Everest', 'explorer']
69	"""I wish I could remember the name of that card game,"" he said wistfully."				wistfully	homophonic	['melancholy', 'yearning', 'pensive', 'nostalgia', 'longing', 'regretful']	['whist', 'cards', 'trick-taking', 'deck', 'trump', 'player']
70	"""I won't finish in fifth place,"" he held forth."				forth	homophonic	['fourth', 'rank', 'number', 'position', 'sequence', 'ordinal']	['out', 'forward', 'speech', 'proclaim', 'verbalize', 'outward']
71	"""I won't tell you anything about my salivary glands,"" he said secretively."				secretively	homographic	['covertly', 'hidden', 'clandestine', 'stealthy', 'private', 'mysterious']	['secretion', 'saliva', 'glandular', 'fluid', 'physiological', 'discharge']
72	"""I'm burning aromatic substances,"" he said, incensed."				incensed	homographic	['angry', 'enraged', 'furious', 'irate', 'wrathful']	['fragrance', 'smoke', 'resin', 'aroma', 'burning', 'censer']
73	"""I'm halfway up a mountain,"" he alleged."				alleged	homophonic	['claimed', 'asserted', 'declared', 'supposed', 'stated', 'reported']	['ledge', 'cliff', 'ridge', 'shelf', 'precipice', 'outcrop']
74	"""I'm just an ordinary soldier,"" he admitted privately."				privately	homographic	['secretly', 'confidential', 'whispered', 'personal', 'internal']	['enlisted', 'soldier', 'rank', 'infantry', 'military', 'corporal']
75	"""I'm just going to put these handcuffs on you,"" he said manically."				manically	homophonic	['insanity', 'frenzy', 'psychosis', 'unstable', 'wildly', 'delirious']	['shackle', 'wrist', 'restraint', 'police', 'metal', 'locked', 'fasten']
76	"""I'm mentioned in this book,"" he said contentedly."				contentedly	homographic	['satisfied', 'happy', 'pleased', 'serene', 'peaceful', 'cheerful']	['table', 'index', 'chapters', 'text', 'subject', 'information']
77	"""I'm the butcher's assistant,"" he said cuttingly."				cuttingly	homographic	['blade', 'slice', 'knife', 'cleave', 'sever', 'sharp']	['sarcastic', 'mordant', 'caustic', 'trenchant', 'acidic', 'acerbic']
78	"""I'm waiting to see the doctor,"" he said patiently."				patiently	homographic	['calmly', 'waiting', 'unhurried', 'tolerant', 'composed', 'steadfast']	['medical', 'hospital', 'sick', 'clinic', 'treatment', 'physician']
79	"""I've an urgent appointment,"" he said in Russian."				Russian	homophonic	['Slavic', 'language', 'Cyrillic', 'Moscow', 'nationality', 'Eurasian']	['rushing', 'hurrying', 'speed', 'velocity', 'haste', 'accelerating']
80	"""I've been listening to the Brandenburg Concertos,"" he barked."				barked	homographic	['spoke', 'shouted', 'yelled', 'harsh', 'commanding', 'vocalized']	['Bach', 'composer', 'Baroque', 'classical', 'German', 'musician']
81	"""I've been to a film festival in Southern France,"" he said cannily."				cannily	homophonic	['shrewdly', 'cunning', 'clever', 'calculating', 'careful', 'astute']	['Cannes', 'France', 'cinema', 'festival', 'riviera', 'location']
82	"""I've gained thirty pounds,"" he said heavily."				heavily	homographic	['weight', 'mass', 'physical', 'gravity', 'solidity', 'dense']	['sorrow', 'emotion', 'grief', 'sadness', 'gravity', 'distress']
83	"""I've joined the navy,"" he said fleetingly."				fleetingly	homographic	['briefly', 'momentarily', 'transient', 'temporal', 'passing', 'short-lived']	['fleet', 'ships', 'navy', 'vessels', 'maritime', 'armada']
84	"""I've mailed the letter,"" he assented."				assented	homophonic	['agreement', 'affirmation', 'concurrence', 'consent', 'approval', 'acceptance']	['postage', 'mail', 'delivery', 'envelope', 'distribution', 'dispatch']
85	"""I've stuck a pin through my nose,"" he said punctually."				punctually	homographic	['promptly', 'schedule', 'time', 'clock', 'arrival', 'precise']	['puncture', 'pierce', 'needle', 'hole', 'sharp', 'stab']
86	"""If I let go of the ceiling it will collapse,"" he upheld."				upheld	homographic	['maintain', 'support', 'defend', 'confirm', 'sustain']	['lift', 'raise', 'elevate', 'hoist', 'carry']
87	"""It's a unit of electric current,"" he said amply."				amply	homographic	['generously', 'copiously', 'fully', 'sufficiently', 'extensively', 'broadly']	['ampere', 'voltage', 'electricity', 'circuit', 'wattage', 'conductance']
88	"""It's an actual parameter, not a formal parameter,"" was his argument."				formal	homographic	['official', 'conventional', 'ceremonial', 'proper', 'stiff']	['logic', 'syntax', 'theoretical', 'structural', 'mathematical', 'symbolic']
89	"""It's just gold leaf,"" he said guiltily."				guiltily	homophonic	['shame', 'regret', 'remorse', 'wrongdoing', 'blame', 'confession']	['gilt', 'gold', 'metal', 'plating', 'ornament', 'decoration']
90	"""It's my personal magnetism,"" he said ironically."				ironically	homographic	['sarcastic', 'satirical', 'wry', 'cynical', 'mocking', 'paradoxical']	['ferrous', 'metallic', 'magnetic', 'steel', 'elemental', 'industrial']
91	"""It's the quotient of two integers,"" he said rationally."				rationally	homographic	['logical', 'sensible', 'reason', 'cognition', 'sanity', 'lucid']	['fraction', 'ratio', 'denominator', 'integer', 'mathematical', 'quotient']
92	"""Let's take a vacation in the south of France,"" he said nicely."				nicely	homophonic	['kindly', 'polite', 'pleasant', 'courteous', 'amiable']	['Nice', 'city', 'Riviera', 'Provence', 'Mediterranean', 'coastal']
93	"""My pencil is blunt,"" he said pointlessly."				pointlessly	homographic	['dull', 'blunt', 'rounded', 'unsharpened', 'graphite', 'tip']	['meaningless', 'futile', 'aimless', 'trivial', 'absurd', 'irrelevant']
94	"""Now I can do some painting,"" he said easily."				easily	homophonic	['effortlessly', 'simple', 'smoothly', 'relaxed', 'natural', 'facile']	['easel', 'canvas', 'studio', 'tripod', 'frame', 'support']
95	"""Once upon a time there was a beautiful princess,"" he began grimly."				grimly	homographic	['darkly', 'serious', 'stern', 'unsmiling', 'somber']	['Grimm', 'folklore', 'fairytale', 'author', 'brothers', 'literature']
96	"""Perhaps I will,"" he said with all his might."				might	homographic	['possibility', 'potential', 'probability', 'maybe', 'chance']	['strength', 'power', 'force', 'muscle', 'vigor', 'energy']
97	"""Pretend we were in the days before railways,"" he coached."				coached	homographic	['instructed', 'trained', 'guided', 'mentored', 'tutored', 'directed']	['carriage', 'stagecoach', 'wagon', 'horse-drawn', 'vehicle', 'transport']
98	"""She even flies her own jet,"" he leered."				leered	homophonic	['glance', 'stare', 'gaze', 'smirk', 'eye', 'look']	['Learjet', 'aircraft', 'pilot', 'aviation', 'engine', 'cockpit']
99	"""The door's ajar,"" he said openly."				openly	homographic	['honestly', 'frankly', 'directly', 'sincerely', 'candidly']	['unlocked', 'unsealed', 'accessible', 'ajar', 'unclosed', 'exposed']
100	"""The seesaw is upside down,"" he said saucily."				saucily	homophonic	['boldly', 'impudently', 'cheeky', 'flippant', 'insolent', 'rude']	['condiment', 'liquid', 'ketchup', 'gravy', 'relish', 'seasoning']
