id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
3301	The star asked the sun why the moon was always up so late. Sun responded that it was just a phase.				phase	homographic	['lunar', 'waxing', 'waning', 'crescent', 'cycle', 'orbit']	['behavior', 'teenager', 'temporary', 'transient', 'stage', 'development']
3302	The state funeral remains to be seen.				remains	homographic	['corpse', 'body', 'cadaver', 'deceased', 'skeleton', 'mortal']	['continues', 'persists', 'stays', 'lingers', 'endures', 'awaits']
3303	The steward refused to swallow the harsh whine of the petulant cabernet peddler.				whine	homophonic	['whimper', 'cry', 'complaint', 'noise', 'sound', 'utterance']	['wine', 'vintage', 'pour', 'bottle', 'fermentation', 'glass']
3304	The stock market crashes, but Viagra beats the flop.				flop	homographic	['economic', 'collapse', 'failure', 'crash', 'recession', 'bankruptcy']	['limp', 'flaccid', 'drooping', 'erectile', 'soft', 'droopy']
3305	The store clerk lost his job, so he set up a kiosk in the mall to vend for himself.				vend	homophonic	['fend', 'struggle', 'survive', 'manage', 'protect', 'strive']	['sell', 'merchandise', 'retail', 'vendor', 'trade', 'commerce']
3306	The stress of having his beloved pet bunny die caused a man to go bald. he was very upset about losing his hare.				hare	homophonic	['rabbit', 'mammal', 'ears', 'fur', 'lepus', 'animal']	['hair', 'follicle', 'scalp', 'strand', 'keratin', 'growth']
3307	The student had such a big assignment, he had to burn his kindle at both ends.				kindle	homographic	['ebook', 'reader', 'tablet', 'digital', 'software', 'e-ink']	['fire', 'ignite', 'flame', 'wick', 'candle', 'burn']
3308	The study of ancient symbols will lead you to rune.				rune	homophonic	['glyph', 'inscription', 'alphabet', 'mystic', 'carving', 'ancient']	['ruin', 'destruction', 'collapse', 'decay', 'demise', 'wreckage']
3309	The sun was bright on a dry, cloudless morning, but later it waned.				waned	homophonic	['diminished', 'faded', 'decreased', 'shrank', 'subsided']	['rained', 'precipitated', 'poured', 'showered', 'drizzled']
3310	The surest steps to happiness are the steps to church.				steps	homographic	['stride', 'walk', 'movement', 'footfall', 'pace', 'gait']	['stairs', 'stairs', 'threshold', 'ascent', 'ladder', 'staircase']
3311	The surgeon really did not know how to perform quick surgeries on insects, but he did one on the fly.				on the fly	homographic	['musca', 'diptera', 'insect', 'thorax', 'larva', 'arthropod']	['spontaneous', 'unprepared', 'impromptu', 'quick', 'unplanned', 'hasty']
3312	The survival rate after a fall into a deep hole is abyssmal.				abyssmal	homophonic	['terrible', 'dreadful', 'appalling', 'dire', 'hopeless', 'catastrophic']	['abyss', 'chasm', 'bottomless', 'depth', 'void', 'cavernous']
3313	"The suspect ""Sheppard"" was finally taken into custody after authorities caught him on the lam."				lam	homophonic	['escape', 'flight', 'evasion', 'fugitive', 'runaway', 'avoidance']	['lamb', 'sheep', 'livestock', 'mammal', 'fleece', 'herbivore']
3314	The sweep got stuck in a cold chimney, which collapsed. He came down with the flue.				flue	homophonic	['influenza', 'virus', 'fever', 'contagious', 'sickness', 'ache']	['chimney', 'vent', 'smoke', 'duct', 'exhaust', 'fireplace']
3315	The swollen blood vessels in her legs were very quarrelsome-she had bellicose veins.				bellicose	homophonic	['varicose', 'vessels', 'vascular', 'swollen', 'legs', 'medical']	['quarrelsome', 'aggressive', 'hostile', 'combative', 'warfare', 'belligerent']
3316	The tale of the haunted refrigerator was chilling.				chilling	homographic	['scary', 'frightening', 'ghostly', 'eerie', 'terrifying', 'spooky']	['cold', 'freezing', 'refrigerated', 'frosty', 'icy', 'temperature']
3317	The tea drinker tends to get the most work down because they are full of creativi-TEA				creativi-TEA	homophonic	['innovation', 'imagination', 'originality', 'artistic', 'inventive', 'inspiration']	['beverage', 'leaves', 'steeping', 'caffeine', 'infusion', 'brewing']
