id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
1701	If a cow is being fed properly but doesn't give milk there must be an udder reason.				udder	homophonic	['bovine', 'mammary', 'gland', 'teat', 'lactate', 'organ']	['different', 'alternative', 'additional', 'unspecified', 'separate', 'distinct']
1702	If a dog was computer literate, would his bark be worse than his byte?				byte	homophonic	['teeth', 'clench', 'snap', 'attack', 'puncture', 'canine']	['kilobyte', 'binary', 'data', 'storage', 'memory', 'computing']
1703	If a fraternity open a coffee shop they would specialize in fratacinno.				fratacinno	homophonic	['cappuccino', 'espresso', 'beverage', 'caffeine', 'steamed', 'foam']	['fraternity', 'brotherhood', 'university', 'greek', 'chapter', 'initiate']
1704	If a horse could predict the weather, it would probably say that the weather is stable.				stable	homographic	['predictable', 'constant', 'secure', 'steady', 'calm', 'fixed']	['barn', 'stall', 'livestock', 'equine', 'hay', 'shelter']
1705	If a lawyer speaks for too long there will be an extended sentence.				sentence	homographic	['grammar', 'syntax', 'predicate', 'clause', 'punctuation', 'phrase']	['prison', 'judgment', 'conviction', 'verdict', 'court', 'penalty']
1706	If a town's people have low IQs is the population dense?				dense	homographic	['unintelligent', 'dull', 'stupid', 'slow', 'obtuse', 'ignorant']	['crowded', 'compact', 'thick', 'concentrated', 'populated', 'heavy']
1707	If all your troubles are melting away watch out for the floods.				melting	homographic	['disappearing', 'vanishing', 'dissolving', 'fading', 'evaporating']	['liquefying', 'thawing', 'heat', 'water', 'ice', 'liquid']
1708	If an actress has a screaming role, can we say she eeks out a living?				eeks	homophonic	['scream', 'shriek', 'scared', 'fright', 'alarm', 'noise']	['earn', 'subsist', 'survive', 'supplement', 'obtain', 'scarcity']
1709	If an animal looses its tail it should shop at a retail store.				retail	homophonic	['commerce', 'shopping', 'market', 'store', 'sales', 'merchant']	['re-tail', 'appendage', 'replacement', 'vertebrae', 'tail', 'anatomy']
1710	If children were allowed to dig for coal, would they still be miners?				miners	homophonic	['coal', 'excavation', 'shaft', 'pickaxe', 'underground', 'resource']	['children', 'youth', 'underage', 'adolescent', 'juvenile', 'toddler']
1711	If children were allowed to dig for coal, would they still be miners?				miners	homophonic	['children', 'underage', 'youth', 'juvenile', 'adolescent', 'infant']	['coal', 'excavation', 'quarry', 'underground', 'shoveling', 'tunneling']
1712	If gophers become extinct, the hole ecosystem will die.				hole	homophonic	['void', 'burrow', 'cavity', 'tunnel', 'excavation', 'pit']	['entire', 'complete', 'total', 'universal', 'absolute', 'full']
1713	If intervening was an olympic sport, he'd win the gold meddle.				meddle	homophonic	['award', 'trophy', 'victory', 'ribbon', 'podium', 'championship']	['interfere', 'intrude', 'pry', 'interrupt', 'disturb', 'tamper']
1714	"If it isn't ""Mr. Wright All The Time""! It's all Wright to be wrong every now and again, Wright?"				Wright	homophonic	['surname', 'name', 'identity', 'person', 'proper', 'individual']	['correct', 'accurate', 'true', 'proper', 'factual', 'valid']
1715	If jokes could be owned like land, then no good pun would go undeeded.				undeeded	homophonic	['abandoned', 'forgotten', 'unwanted', 'useless', 'ignored']	['property', 'title', 'ownership', 'real-estate', 'contract', 'document']
1716	If money talks, why do we need bank tellers?				tellers	homographic	['cashier', 'clerk', 'transaction', 'account', 'vault', 'currency']	['speaker', 'narrator', 'vocal', 'speech', 'articulate', 'messenger']
1717	If pride goes before a fall, humility should arrive by that winter				fall	homographic	['stumble', 'collapse', 'descent', 'gravity', 'crash', 'tumble']	['autumn', 'season', 'foliage', 'equinox', 'harvest', 'november']
1718	If roosters saw how hens are treated they'd turn over in their gravy.				gravy	homographic	['sauce', 'roast', 'liquid', 'juices', 'culinary', 'thickened']	['grave', 'death', 'burial', 'coffin', 'cemetery', 'tomb']
1719	If the ocean had a personality, it would be salty.				salty	homographic	['brine', 'sodium', 'seawater', 'saline', 'marine', 'oceanic']	['bitter', 'irritable', 'resentful', 'angry', 'spiteful', 'cranky']
1720	If there is a hypocrite between you and the church, he is closer to god than you.				closer	homographic	['distance', 'proximity', 'near', 'adjacent', 'positional', 'spatial']	['intimate', 'devout', 'spiritual', 'faithful', 'holy', 'blessed']
1721	If there's one person you don't want to interrupt in the middle of a sentence it's a judge.				sentence	homographic	['grammar', 'syntax', 'phrase', 'clause', 'predicate', 'punctuation']	['verdict', 'prison', 'penalty', 'judgment', 'conviction', 'punishment']
1722	If they ever have a contest for the best looking mannequin, there will be stiff competition.				stiff	homographic	['intense', 'fierce', 'difficult', 'adversarial', 'competitive', 'rigorous']	['plastic', 'rigid', 'immobile', 'hard', 'unbending', 'frozen']
1723	If they say you look good in glasses that would be an optical allusion.				allusion	homophonic	['illusion', 'mirage', 'phantom', 'deception', 'vision', 'hallucination']	['reference', 'quotation', 'hint', 'analogy', 'remark', 'citation']
1724	If towels could tell jokes they would probably have a dry sense of humor.				dry	homographic	['arid', 'desiccated', 'dehydrated', 'towel', 'absorbent', 'parched']	['ironic', 'sarcastic', 'wry', 'understated', 'subtle', 'deadpan']
1725	If word processing a presentation about guns - - be sure to know how to use bullets.				bullets	homographic	['typography', 'list', 'symbol', 'formatting', 'documentation', 'indent']	['ammunition', 'firearm', 'projectile', 'cartridge', 'barrel', 'ballistics']
1726	If word processing a presentation about guns. be sure to know how to use bullets.				bullets	homographic	['typography', 'list', 'formatting', 'symbol', 'glyph', 'alignment']	['ammunition', 'projectile', 'firearm', 'cartridge', 'caliber', 'ballistics']
1727	If you are what you eat, I'm staying away from the nuts!				nuts	homographic	['walnuts', 'almonds', 'legumes', 'kernels', 'seeds', 'cashews']	['insane', 'crazy', 'madcaps', 'lunatics', 'eccentric', 'wild']
1728	If you attend a convention it's amazing how many unconventional people you meet.				unconventional	homographic	['eccentric', 'outsider', 'atypical', 'unique', 'nonconformist']	['gathering', 'meeting', 'conference', 'venue', 'attendees']
1729	If you believe restaurants always overcook steaks, then you probably order them rarely.				rarely	homographic	['seldom', 'occasionally', 'infrequently', 'sporadically', 'scarcely']	['undercooked', 'bloody', 'raw', 'red', 'seared', 'tender']
1730	If you break a string on your guitar don't Fret.				fret	homographic	['worry', 'anxiety', 'distress', 'panic', 'apprehension', 'agitated']	['guitar', 'neck', 'fingerboard', 'metal', 'strip', 'bar']
1731	"""If you breathe heavily on the map, it will reveal topography,"" he said, with a sigh of relief."				sigh of relief	homographic	['exhalation', 'breath', 'sound', 'weary', 'emotion', 'calm']	['topography', 'elevation', 'map', 'terrain', 'contour', 'geography']
1732	"""If you breathe heavily on the map, it will reveal topography,"" he said, with a sigh of relief."				sigh of relief	homographic	['exhalation', 'breath', 'fatigue', 'sound', 'vocalization', 'respiration']	['elevation', 'terrain', 'map', 'contour', 'geography', 'plateau']
1733	If you burn the candle on both ends, you're not as bright as you think.				bright	homographic	['luminous', 'radiant', 'glowing', 'light', 'shining']	['intelligent', 'clever', 'smart', 'wise', 'brilliant']
1734	If you can think it, we can ink it!				ink	homophonic	['brain', 'thought', 'concept', 'idea', 'mental', 'cognition']	['tattoo', 'needle', 'pigment', 'artist', 'skin', 'stencil']
1735	"If you can't sell your home... ""I KEN"""				KEN	homophonic	['can', 'capable', 'physically', 'able', 'competent', 'power']	['name', 'person', 'realtor', 'agent', 'broker', 'individual']
1736	If you decide to invite the Queen of England over for a drink, consider it to be royal-TEA.				royal-TEA	homophonic	['queen', 'monarch', 'sovereign', 'throne', 'nobility', 'majesty']	['beverage', 'infusion', 'leaves', 'cup', 'kettle', 'brewing']
1737	If you deliver automobile parts be sure to get your bearings.				bearings	homographic	['direction', 'navigation', 'orientation', 'map', 'compass', 'location']	['mechanical', 'hardware', 'rotation', 'friction', 'engine', 'component']
1738	If you dive into shallow water you could jump to the wrong conclusion.				conclusion	homographic	['ending', 'finale', 'finish', 'outcome', 'result']	['bottom', 'floor', 'ground', 'surface', 'bedrock', 'depths']
1739	If you do research in optics you will have to do some light reading.				light	homographic	['photon', 'optics', 'spectrum', 'wavelength', 'luminescence', 'refraction']	['easy', 'simple', 'brief', 'effortless', 'casual', 'superficial']
1740	If you don't know how to choose music ask a guitarist-they know how to pick.				pick	homographic	['choose', 'select', 'decide', 'option', 'preference', 'alternative']	['plectrum', 'guitar', 'strum', 'string', 'pluck', 'instrument']
1741	If you don't pay your exorcist you get repossessed.				repossessed	homographic	['debt', 'foreclosure', 'seizure', 'bank', 'property', 'default']	['ghost', 'demon', 'spirit', 'haunting', 'soul', 'possession']
1742	If you eat soup that's nine days old you will get bad broth.				broth	homophonic	['soup', 'stock', 'liquid', 'stew', 'simmer', 'vegetable']	['breath', 'halitosis', 'exhale', 'odor', 'stale', 'mouth']
1743	If you get sick at the airport it could be a terminal illness.				terminal	homographic	['airport', 'gate', 'concourses', 'hangar', 'departure', 'arrival']	['fatal', 'lethal', 'deadly', 'incurable', 'malignant', 'mortal']
1744	If you go for a job interview at a rubber stamp company try to make a good impression.				impression	homographic	['reputation', 'demeanor', 'perception', 'attitude', 'professionalism']	['imprint', 'indentation', 'stamp', 'mark', 'embossment', 'ink']
1745	If you have need of a locksmith he will be your key man.				key	homographic	['metal', 'lock', 'turn', 'latch', 'security', 'unlock']	['essential', 'crucial', 'important', 'central', 'primary', 'vital']
1746	If you have to pay to go to the river, we'd better stop at the bank.				bank	homographic	['shore', 'edge', 'riverbank', 'sloping', 'waterfront', 'embankment']	['finance', 'money', 'vault', 'teller', 'transaction', 'currency']
1747	If you invite an insomniac to your pajama party they will be up for it.				up	homographic	['awake', 'alert', 'conscious', 'sleepless', 'active']	['willing', 'eager', 'ready', 'enthusiastic', 'prepared']
1748	If you jump to conclusions, you end up in terrible places.				conclusions	homographic	['decisions', 'judgments', 'assumptions', 'inferences', 'thoughts', 'verdicts']	['terminations', 'endings', 'locations', 'destinations', 'outcomes', 'stops']
1749	If you jump to conclusions, you make terrible landings.				conclusions	homographic	['judgment', 'decision', 'inference', 'assumption', 'opinion']	['end', 'finish', 'termination', 'destination', 'arrival', 'closure']
1750	If you knew how spirit-ed it was!				spirit-ed	homographic	['lively', 'energetic', 'vivacious', 'animated', 'vigorous', 'enthusiastic']	['ghost', 'specter', 'phantom', 'apparition', 'supernatural', 'metaphysical']
1751	If you leave alphabet soup on the stove and go out, it could spell disaster.				spell	homographic	['alphabet', 'letters', 'forming', 'words', 'soup', 'orthography']	['signify', 'portend', 'cause', 'result', 'imply', 'herald']
1752	If you miss a class at beauty school you'll need a makeup session.				makeup	homographic	['cosmetics', 'lipstick', 'foundation', 'eyeliner', 'contour', 'glamour']	['remedial', 'supplemental', 'test', 'missed', 'completion', 'requirement']
1753	If you operate a drill press you have a boring job.				boring	homographic	['drilling', 'perforating', 'machining', 'metalworking', 'industrial', 'piercing']	['tedious', 'monotonous', 'repetitive', 'uninteresting', 'dull', 'tiresome']
1754	If you ride a bus you have to pay your fare share.				fare	homophonic	['ticket', 'fee', 'commuter', 'payment', 'bus', 'transport']	['equitable', 'just', 'equal', 'impartial', 'unbiased', 'honest']
1755	If you run through a screen door you'll strain yourself.				strain	homographic	['injury', 'muscle', 'sprain', 'exertion', 'tension', 'overwork']	['sieve', 'filter', 'mesh', 'screen', 'colander', 'drain']
1756	If you see an improperly lowercased letter, you must capitalize on it.				capitalize	homographic	['uppercase', 'letter', 'orthography', 'font', 'typography', 'shift']	['profit', 'exploit', 'advantage', 'leverage', 'benefit', 'gain']
1757	If you send a letter to the Philippines put it in a Manila envelope.				Manila	homographic	['Philippines', 'Capital', 'City', 'Metropolis', 'Luzon', 'Archipelago']	['Paper', 'Stationery', 'Fiber', 'Cardstock', 'Hemp', 'Packaging']
1758	If you sight a whale, it could be a fluke.				fluke	homographic	['tail', 'fin', 'cetacean', 'mammal', 'ocean', 'anatomy']	['accident', 'chance', 'coincidence', 'luck', 'random', 'unintentional']
