id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
3701	What is a thesaurus' favorite dessert? Synonym buns.				synonym	homophonic	['vocabulary', 'lexicon', 'equivalent', 'dictionary', 'thesaurus', 'semantics']	['cinnamon', 'pastry', 'yeast', 'glaze', 'bakery', 'dough']
3702	What is a tornado's favorite game to play? Twister!				Twister	homographic	['tornado', 'cyclone', 'vortex', 'windstock', 'storm', 'funnel']	['game', 'mat', 'spinner', 'circles', 'balance', 'flexibility']
3703	What is a vampire's favorite fruit? A blood orange.				blood orange	homographic	['citrus', 'fruit', 'pulp', 'peel', 'segment', 'juice']	['vampire', 'hematology', 'plasma', 'vein', 'clot', 'red']
3704	What is it called when Legolas takes his own picture? An elfie.				elfie	homophonic	['selfie', 'camera', 'portrait', 'smartphone', 'autograph', 'digital']	['elf', 'Legolas', 'mythology', 'Tolkein', 'fantasy', 'archery']
3705	What is the best store to be in during an earthquake? A stationery store.				stationery	homophonic	['paper', 'envelopes', 'pens', 'ink', 'notecards', 'writing']	['fixed', 'immobile', 'static', 'motionless', 'still', 'unmoving']
3706	What is the difference between a well dressed man and a dog? The man wears a suit, the dog just pants.				pants	homographic	['trousers', 'clothing', 'slacks', 'garment', 'fashion']	['breathing', 'gasping', 'canine', 'heaving', 'respiration', 'tongue']
3707	What is the worst thing about being a director? To project yourself too much.				project	homographic	['film', 'screen', 'theatre', 'lens', 'light', 'cinema']	['ego', 'perception', 'self', 'personality', 'psychology', 'attributes']
3708	What it boils down to is this: eggs taste good.				boils	homographic	['summarize', 'essence', 'climax', 'result', 'core', 'conclusion']	['water', 'heat', 'bubble', 'steam', 'cook', 'simmer']
3709	What keeps a dock floating above water? Pier pressure.				pier pressure	homophonic	['dock', 'wharf', 'piling', 'harbor', 'ocean', 'supporting']	['influence', 'compliance', 'social', 'behavior', 'conformity', 'colleagues']
3710	What kind of concert only costs 45 cents? A 50 Cent concert featuring Nickelback.				Nickelback	homographic	['band', 'rock', 'music', 'performance', 'vocalist', 'tour']	['coin', 'currency', 'change', 'metal', 'refund', 'money']
3711	What kind of flooring do alligator hunters use? Reptiles!				reptiles	homophonic	['alligator', 'crocodile', 'scaly', 'cold-blooded', 'swamp', 'lizard']	['ceramic', 'linoleum', 'travertine', 'grout', 'renovation', 'surface']
3712	What kind of music do mummy's like? Rap				Rap	homophonic	['hip-hop', 'rhythm', 'lyrics', 'beat', 'vocal', 'artist']	['wrap', 'bandage', 'linen', 'cloth', 'mummy', 'binding']
3713	What should you do if you're cold? Stand in the corner. It's 90 degrees.				degrees	homographic	['temperature', 'thermometer', 'heat', 'weather', 'fahrenheit', 'celsius']	['angle', 'geometry', 'vertex', 'corner', 'protractor', 'perpendicular']
