id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
4001	"Ya gotta have that... that what's it... ""newsauce""...? Phoenix:... Um, you mean, ""news source""...?"				newsauce	homophonic	['condiment', 'flavor', 'liquid', 'culinary', 'dressing', 'glaze']	['journalism', 'media', 'information', 'reporting', 'broadcast', 'article']
4002	Years ago, changing TV channels from a sitting position was a remote possibility.				remote	homographic	['television', 'clicker', 'controller', 'electronic', 'infrared', 'wireless']	['unlikely', 'slight', 'minimal', 'distant', 'implausible', 'doubtful']
4003	Yes, I have been reading Voltaire, he admitted candidly.				candidly	homophonic	['honesty', 'sincerity', 'frankness', 'truth', 'openness', 'directness']	['Candide', 'Voltaire', 'satire', 'optimism', 'novel', 'literature']
4004	Yes, I have read Gulliver's Travels, he said swiftly.				swiftly	homographic	['immediately', 'rapidly', 'fast', 'quickly', 'accelerated', 'velocity']	['Jonathan', 'author', 'satirist', 'novelist', 'surname', 'Dean']
4005	Yes, I'm a gold digger... and copper and silver.				gold digger	homographic	['materialistic', 'opportunist', 'marriage', 'money', 'wealth', 'greedy']	['mining', 'extraction', 'minerals', 'excavation', 'geology', 'shovel']
4006	Yes, but you must be serious about it. I hate people who are not serious about meals. It is so shallow of them.				shallow	homographic	['superficial', 'frivolous', 'unserious', 'empty', 'vacuous', 'lightweight']	['shoal', 'surface', 'depthless', 'flat', 'low', 'measurable']
4007	Yes, it's true. For only $2.95 a minute, I will leave you breathless.				breathless	homographic	['romance', 'passion', 'excitement', 'arousal', 'attraction']	['strangulation', 'suffocation', 'asphyxiation', 'choking', 'murder']
4008	Yesterday I accidentally swallowed some food coloring. The doctor says I'm okay, but I feel like I've dyed a little inside.				dyed	homophonic	['pigment', 'stain', 'color', 'tint', 'saturated', 'hue']	['deceased', 'expired', 'perished', 'corpse', 'mortal', 'fatal']
4009	Yesterday a cow saved my life-it was bovine intervention.				bovine	homophonic	['cow', 'cattle', 'livestock', 'heifer', 'pasture', 'mammal']	['divine', 'godly', 'spiritual', 'sacred', 'heavenly', 'miracle']
4010	Yesterday's high was 78 and the low was 45, but neither were records.				records	homographic	['milestone', 'peak', 'achievement', 'standard', 'extreme', 'benchmark']	['vinyl', 'album', 'disc', 'music', 'groove', 'audio']
