id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
2701	She was only a Electrician's daughter, and she made house calls to remove her customers' shorts.				shorts	homographic	['clothing', 'trousers', 'garment', 'attire', 'fabric', 'waist']	['electricity', 'circuit', 'wiring', 'voltage', 'current', 'failure']
2702	She was only a Electrician's daughter, but she certainly had good connections.				connections	homographic	['wires', 'circuit', 'terminals', 'voltage', 'current', 'conduit']	['influence', 'networking', 'status', 'acquaintances', 'associates', 'power']
2703	She was only a Electrician's daughter, but she went haywire.				haywire	homographic	['wire', 'electrical', 'circuit', 'cable', 'tangle', 'spool']	['erratic', 'crazy', 'uncontrollable', 'broken', 'chaos', 'dysfunctional']
2704	She was only a Elevator operator's daughter, and she loved to go down.				down	homographic	['descent', 'floor', 'basement', 'button', 'shaft', 'gravity']	['performance', 'act', 'sexual', 'fellatio', 'intimacy', 'vocal']
2705	She was only a Farmer's daughter, but she knew hundreds of ways to fertilize.				fertilize	homographic	['soil', 'manure', 'crop', 'growth', 'agriculture', 'nutrient']	['reproduction', 'conception', 'embryo', 'sexual', 'procreation', 'biological']
2706	She was only a Farmer's daughter, but she was the best little hoer in the county.				hoer	homophonic	['garden', 'farmer', 'soil', 'weed', 'tool', 'tilling']	['prostitute', 'sex', 'brothel', 'promiscuity', 'solicitation', 'courtesan']
2707	She was only a Fireman's daughter, but she's really going to blazes.				blazes	homographic	['fire', 'flames', 'inferno', 'heat', 'combustion', 'smoke']	['hell', 'ruin', 'decline', 'immorality', 'perdition', 'destruction']
2708	She was only a Fruit vender's daughter, but, oh, what a peach.				peach	homographic	['fruit', 'nectar', 'stone', 'orchard', 'fuzz', 'sweet']	['attractive', 'woman', 'beautiful', 'delightful', 'lovely', 'excellent']
2709	She was only a Fruit vendor's daughter, but, my, she had big melons.				melons	homographic	['cantaloupe', 'watermelon', 'fruit', 'produce', 'vine', 'sweet']	['breasts', 'chest', 'anatomy', 'mammalian', 'curvy', 'torso']
2710	She was only a Gardener's daughter, but she knows all the rakes.				rakes	homographic	['garden', 'tool', 'leaves', 'handle', 'soil', 'tine']	['scoundrel', 'libertine', 'playboy', 'profligate', 'immoral', 'dissolute']
