id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
701	Businesses selling pleasure boats often have a sail.				sail	homophonic	['canvas', 'mast', 'wind', 'vessel', 'rigging', 'voyage']	['discount', 'transaction', 'retail', 'price', 'inventory', 'commerce']
702	But under no circumstances can you chase after him. Eh, why's that? You don't want to get involved in any monkey business, right!?				monkey business	homographic	['primate', 'animal', 'mammal', 'jungle', 'forest', 'wildlife']	['mischief', 'trickery', 'deceit', 'misbehavior', 'chaos', 'prank']
703	By yourself you're in the right. In a group you're in the throng.				throng	homophonic	['wrong', 'incorrect', 'error', 'mistake', 'fault', 'false']	['crowd', 'multitude', 'horde', 'gathering', 'mass', 'assembly']
704	Byte-ing humor can be found reading jokes online.				Byte-ing	homophonic	['data', 'binary', 'computer', 'digital', 'storage', 'gigabyte']	['chewing', 'teeth', 'sharp', 'sarcastic', 'masticating', 'puncture']
705	Cecily: Miss Prism says that all good looks are a snare. Algernon: They are a snare that every sensible man would like to be caught in.				snare	homographic	['trap', 'noose', 'wire', 'capture', 'danger', 'deception']	['attraction', 'beauty', 'allure', 'charm', 'enticement', 'temptation']
706	Cecily: Well, I am really only eighteen, but I always admit to twenty when I go to evening parties. Lady Bra: You are perfectly right in making some slight alteration. Indeed, no woman should ever be quite accurate about her age. It looks so calculating...				calculating	homographic	['mathematical', 'arithmetic', 'numerical', 'computation', 'counting', 'precise']	['scheming', 'devious', 'manipulative', 'cunning', 'strategic', 'shrewd']
707	Crossword. I guess it's an apt name. Those words make me cross!				cross	homographic	['angry', 'annoyed', 'irritable', 'frustrated', 'vexed', 'miffed']	['intersect', 'grid', 'overlap', 'traverse', 'perpendicular', 'square']
708	Camille relocated to Little Italy: They made her a cougher				cougher	homophonic	['mafia', 'boss', 'underworld', 'crime', 'illegal', 'enforcer']	['throat', 'lung', 'illness', 'sick', 'respiratory', 'congestion']
709	Camille relocated to Little Italy: They made her a cougher; she couldn't refuse				cougher	homophonic	['sickness', 'throat', 'lung', 'phlegm', 'spasms', 'hacking']	['godfather', 'mafia', 'mobster', 'gangster', 'criminal', 'underworld']
710	Can February March? No, but April May.				March	homographic	['month', 'calendar', 'date', 'winter', 'thirty-one', 'spring']	['walk', 'pace', 'stride', 'military', 'procession', 'formation']
711	Can I tell you a story about my bed? I made it up.				made it up	homographic	['constructed', 'assembled', 'straightened', 'linen', 'mattress', 'tuck']	['invented', 'fabricated', 'fiction', 'imaginary', 'myth', 'falsehood']
712	Can honeybee abuse lead to a sting operation?				sting operation	homographic	['insect', 'venom', 'stinger', 'injection', 'pain', 'puncture']	['undercover', 'police', 'surveillance', 'arrest', 'trap', 'investigation']
713	Can you read music? the bandleader asked notably.				notably	homophonic	['remarkable', 'evident', 'significant', 'distinctly', 'clearly']	['musical', 'scores', 'composers', 'notation', 'melodic', 'rhythm']
714	Can you read music? the bandleader asked notably.				notably	homophonic	['remarkably', 'especially', 'evidently', 'prominently', 'conspicuously']	['musical', 'written', 'score', 'notation', 'staff', 'melody']
